"","x"
"ZBTB48",0.456571638986491
"ZBTB5",0.0497578211717888
"ZBTB6",0.472408342663107
"ZBTB7A",0.147586055454073
"ZBTB7B",0.435798029393453
"ZC3H12A",0.245034458553379
"ZC3H15",0.311511530194202
"ZC3H7B",0.409086898561027
"ZEB1",0.0131437839449502
"ZEB2",0.345434427639641
"ZFHX3",0.531228248254704
"ZFP2",1.42970693335565
"ZFP64",1.07577602638571
"ZFP91",0.329759224452562
"ZFPM1",0.60715822822127
"ZFPM2",0.519940761490573
"ZHX1",0.38728099540323
"ZHX2",0.218432363337696
"ZHX3",0.0642907025658852
"ZIC1",1.25833814846379
"ZIC2",4.75335730259617
"ZIC3",0.496339002454052
"ZIC4",0.639336122650384
"ZKSCAN1",0.249020788972869
"ZKSCAN5",0.616132102969627
"ZNF10",0.0830492446853182
"ZNF101",0.207364720769754
"ZNF107",0.607099043266714
"ZNF133",0.68740942374208
"ZNF135",1.70232551139601
"ZNF136",0.0949980138686799
"ZNF142",0.192153318411276
"ZNF148",0.420942231170323
"ZNF165",0.696846704771583
"ZNF174",0.439212762979937
"ZNF184",0.480695621011106
"ZNF197",0.0332683111887846
"ZNF20",0.0442022778359414
"ZNF202",0.218581162775731
"ZNF205",0.535184316112822
"ZNF208",0.469200017466076
"ZNF219",0.241720940667115
"ZNF227",0.467499510282241
"ZNF232",0.381072897675739
"ZNF235",0.40749263795637
"ZNF239",0.196138402637954
"ZNF24",0.16686383451434
"ZNF250",0.54916216661832
"ZNF263",0.364947668242012
"ZNF266",0.543953805073577
"ZNF274",0.0820127501229644
"ZNF276",0.158174680432302
"ZNF277",0.230443425274788
"ZNF282",0.679916403304814
"ZNF287",0.565240024427745
"ZNF329",0.462594347558716
"ZNF331",0.759279370489575
"ZNF334",1.03357343576126
"ZNF335",0.559557075985447
"ZNF337",0.567238310812078
"ZNF33B",0.139725642782577
"ZNF341",0.372535580963313
"ZNF346",0.255974003270622
"ZNF350",0.455718099867876
"ZNF354A",0.735394064467316
"ZNF382",0.411306894116054
"ZNF384",0.548860041498508
"ZNF398",0.217927771428538
"ZNF408",0.508471623846236
"ZNF41",0.272368448832752
"ZNF410",0.382996906856221
"ZNF414",0.195168741525731
"ZNF417",0.284754842459471
"ZNF423",0.79620166151808
"ZNF426",1.00609400815431
"ZNF431",0.57864911318395
"ZNF439",0.662280863775746
"ZNF44",0.174037374561804
"ZNF440",0.125567053878647
"ZNF446",0.343387950751657
"ZNF451",0.272554709176291
"ZNF467",0.0358236430902867
"ZNF473",0.599953648955398
"ZNF496",0.397528968096695
"ZNF510",0.304512878308518
"ZNF512B",0.00675685548042981
"ZNF516",0.0943834451094632
"ZNF521",0.00807641024303418
"ZNF557",0.198332828604315
"ZNF558",0.536673949261299
"ZNF559",0.472635755110967
"ZNF579",0.48493373796041
"ZNF580",0.47845067569003
"ZNF581",0.350537406330156
"ZNF585B",0.67696371632734
"ZNF592",0.283080242522937
"ZNF593",0.542507729749643
"ZNF598",0.7880700586731
"ZNF605",0.201713218048209
"ZNF622",0.525983257349364
"ZNF639",0.780138382701822
"ZNF646",0.498790641855309
"ZNF653",0.365439786711524
"ZNF655",0.293461501740113
"ZNF670",0.545123165102814
"ZNF671",0.686629149213603
"ZNF675",0.355692794005946
"ZNF689",0.207100285637646
"ZNF691",0.596415815524252
"ZNF7",0.759897174159611
"ZNF71",0.215222887164004
"ZNF74",0.606035089380269
"ZNF746",0.562129684644639
"ZNF76",0.0646640355299111
"ZNF764",0.506593342252774
"ZNF768",0.373878535818395
"ZNF775",0.703415378009441
"ZNF8",0.676622716967465
"ZNF83",0.11909319645641
"ZNF91",1.10743945187464
"ZSCAN16",0.613481350204117
"ZSCAN20",0.743863143766268
"ZSCAN21",0.472511272525134
"ZXDC",0.3227824533965
